order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0006469,2023-03-06,20230306,CUS01315,5,EMP0108,Credit Card,Completed,12650.0,10540.0
ORD0008261,2023-03-07,20230307,CUS01059,3,EMP0071,InstaPay,Cancelled,300.0,140.0
ORD0006406,2023-03-07,20230307,CUS01418,4,EMP0085,Cash,Completed,1308.5,770.0
ORD0001152,2023-03-07,20230307,CUS01938,1,EMP0023,Debit Card,Returned,683.0,400.0
ORD0010465,2023-03-07,20230307,CUS02035,7,EMP0128,  Fawry  ,Completed,170.0,80.0
ORD0006477,2023-03-07,20230307,CUS02435,15,EMP0209,  Debit Card  ,Completed,6157.5,5100.0
ORD0011709,2023-03-07,20230307,CUS02375,3,EMP0056,Credit Card,Completed,5010.0,4760.0
ORD0009456,2023-03-07,20230307,CUS00528,2,EMP0044,  Cash  ,Completed,4458.0,3060.0
ORD0002355,2023-03-07,20230307,CUS00193,5,EMP0109,InstaPay,Completed,1212.0,680.0
ORD0000069,2023-03-07,20230307,CUS02581,2,EMP0031,  Credit Card  ,Cancelled,315.0,200.0
ORD0007071,2023-03-07,20230307,CUS00514,14,EMP0202,Cash,Completed,838.5,470.0
ORD0009226,2023-03-07,20230307,CUS00215,5,EMP0102,Vodafone Cash,Completed,625.0,360.0
ORD0002117,2023-03-07,20230307,CUS02057,4,EMP0080,Debit Card,Completed,650.0,310.0
ORD0002110,2023-03-07,20230307,CUS00368,14,EMP0203,Debit Card,Completed,480.0,230.0
ORD0000125,2023-03-07,20230307,CUS00947,9,EMP0151,InstaPay,Completed,330.5,180.0
ORD0010076,2023-03-07,20230307,CUS02880,7,EMP0131,  Credit Card  ,Completed,260.0,120.0
ORD0005547,2023-03-07,20230307,CUS01807,11,EMP0166,Credit Card,Completed,1585.0,810.0
ORD0009213,2023-03-08,20230308,CUS01705,15,EMP0213,Credit Card,Completed,722.5,350.0
ORD0003745,2023-03-08,20230308,CUS01816,5,EMP0103,  Fawry  ,Completed,1372.0,700.0
ORD0004559,2023-03-08,20230308,CUS02309,5,EMP0110,Vodafone Cash,Completed,9599.5,8300.0
ORD0005741,2023-03-08,20230308,CUS02051,6,EMP0122,Fawry,Completed,14750.0,13040.0
ORD0002906,2023-03-08,20230308,CUS00279,6,EMP0126,Credit Card,Returned,1054.0,590.0
ORD0009512,2023-03-08,20230308,CUS00665,15,EMP0216,Vodafone Cash,Completed,64.0,40.0
ORD0003615,2023-03-08,20230308,CUS00345,1,EMP0017,Credit Card,Completed,13957.0,13050.0
ORD0008779,2023-03-08,20230308,CUS02233,12,,Vodafone Cash,Completed,775.5,490.0
ORD0007152,2023-03-08,20230308,CUS01767,2,EMP0034,Vodafone Cash,Completed,1055.0,500.0
ORD0005863,2023-03-08,20230308,CUS01557,12,EMP0182,InstaPay,Returned,2800.0,1400.0
ORD0003962,2023-03-08,20230308,CUS02349,4,EMP0093,Debit Card,Completed,14900.0,11900.0
ORD0009061,2023-03-08,20230308,CUS00569,14,EMP0198,  Cash  ,Completed,13200.0,10500.0
ORD0002971,2023-03-08,20230308,CUS01218,10,EMP0154,Debit Card,Returned,14250.0,12000.0
ORD0010458,2023-03-08,20230308,CUS00622,1,EMP0021,Cash,Completed,220.5,130.0
ORD0004151,2023-03-09,20230309,CUS00176,10,EMP0155,Debit Card,Completed,560.0,280.0
ORD0002860,2023-03-09,20230309,CUS00608,6,EMP0114,Cash,Returned,254.0,140.0
ORD0006506,2023-03-09,20230309,CUS00768,4,EMP0088,Vodafone Cash,Completed,902.0,510.0
ORD0007136,2023-03-09,20230309,CUS01432,1,EMP0007,  Cash  ,Completed,1114.0,600.0
ORD0009471,2023-03-09,20230309,CUS00211,8,EMP0139,Fawry,Completed,384.0,210.0
ORD0004731,2023-03-09,20230309,CUS01311,5,EMP0112,Fawry,Completed,136.0,70.0
ORD0006804,2023-03-09,20230309,CUS00520,8,EMP0140,  Cash  ,Returned,1184.0,1080.0
ORD0000650,2023-03-09,20230309,CUS02812,15,EMP0215,Debit Card,Completed,730.0,360.0
ORD0008693,2023-03-09,20230309,CUS00205,10,EMP0162,  Vodafone Cash  ,Completed,29400.0,23600.0
ORD0002218,2023-03-09,20230309,CUS02816,9,EMP0150,Fawry,Completed,19336.0,15270.0
ORD0001599,2023-03-09,20230309,CUS02041,4,EMP0080,Credit Card,Completed,680.0,400.0
ORD0002088,2023-03-09,20230309,CUS01559,1,EMP0004,Fawry,Completed,13319.0,10670.0
ORD0005083,2023-03-09,20230309,CUS01330,2,EMP0038,Fawry,Cancelled,11880.0,10500.0
ORD0007133,2023-03-10,20230310,CUS01955,7,EMP0135,Debit Card,Completed,1370.0,750.0
ORD0010839,2023-03-10,20230310,CUS00556,4,EMP0080,InstaPay,Completed,310.0,150.0
ORD0005287,2023-03-10,20230310,CUS02542,4,EMP0082,Vodafone Cash,Completed,462.0,220.0
ORD0006911,2023-03-10,20230310,CUS01924,3,EMP0060,Vodafone Cash,Completed,1012.5,660.0
ORD0001692,2023-03-10,20230310,CUS02512,3,EMP0067,Fawry,Completed,19267.5,16080.0
ORD0003072,2023-03-10,20230310,CUS02976,3,EMP0073,Debit Card,Completed,992.0,600.0
ORD0001934,2023-03-10,20230310,CUS01920,4,EMP0084,Vodafone Cash,Completed,280.0,140.0
ORD0008552,2023-03-10,20230310,CUS01830,9,EMP0146,Cash,Completed,310.0,150.0
ORD0003022,2023-03-10,20230310,CUS01627,12,EMP0177,  InstaPay  ,Completed,2564.0,1360.0
ORD0004413,2023-03-10,20230310,CUS00663,2,EMP0042,Cash,Completed,1682.0,830.0
ORD0007752,2023-03-10,20230310,CUS02271,6,EMP0124,Vodafone Cash,Completed,5939.0,4770.0
ORD0000515,2023-03-10,20230310,CUS01243,12,EMP0175,Cash,Completed,754.0,380.0
ORD0006379,2023-03-10,20230310,CUS02231,12,EMP0175,Credit Card,Completed,993.0,470.0
ORD0002195,2023-03-11,20230311,CUS00329,2,EMP0048,Debit Card,Completed,1235.5,630.0
ORD0007513,2023-03-11,20230311,CUS01389,3,EMP0066,Debit Card,Completed,1026.0,580.0
ORD0005320,2023-03-11,20230311,CUS01950,5,EMP0108,Fawry,Completed,43167.0,35860.0
ORD0009781,2023-03-11,20230311,CUS01202,8,EMP0144,Fawry,Completed,280.0,140.0
ORD0007442,2023-03-11,20230311,CUS02734,10,EMP0155,InstaPay,Completed,189.0,100.0
ORD0007137,2023-03-11,20230311,CUS02472,1,EMP0013,Vodafone Cash,Completed,645.0,340.0
ORD0002910,2023-03-11,20230311,CUS01912,2,EMP0049,Cash,Cancelled,650.0,320.0
ORD0002441,2023-03-11,20230311,CUS01293,4,EMP0091,Vodafone Cash,Completed,260.0,130.0
ORD0011982,2023-03-11,20230311,CUS01483,3,EMP0064,  Credit Card  ,Completed,126.0,70.0
ORD0001762,2023-03-12,20230312,CUS01585,15,EMP0205,  Fawry  ,Completed,405.0,210.0
ORD0005177,2023-03-12,20230312,CUS01171,2,EMP0033,Cash,Completed,1464.5,740.0
ORD0001110,2023-03-12,20230312,CUS00763,6,EMP0123,Fawry,Returned,580.0,280.0
ORD0004890,2023-03-12,20230312,CUS02195,4,EMP0089,Credit Card,Completed,779.0,390.0
ORD0003372,2023-03-12,20230312,CUS00569,3,EMP0075,Credit Card,Completed,848.5,480.0
ORD0008658,2023-03-12,20230312,CUS02441,15,EMP0206,InstaPay,Returned,921.5,550.0
ORD0001741,2023-03-12,20230312,CUS01210,9,,  Fawry  ,Completed,1306.0,650.0
ORD0003103,2023-03-12,20230312,CUS00646,3,EMP0060,Vodafone Cash,Completed,36771.0,39280.0
ORD0002911,2023-03-12,20230312,CUS02551,4,EMP0081,Debit Card,Completed,459.0,270.0
ORD0008178,2023-03-13,20230313,CUS01972,15,EMP0209,InstaPay,Completed,864.0,450.0
ORD0001090,2023-03-13,20230313,CUS00673,1,EMP0005,Vodafone Cash,Completed,2301.0,1170.0
ORD0008475,2023-03-13,20230313,CUS01794,8,EMP0141,  Cash  ,Completed,207.0,110.0
ORD0008855,2023-03-13,20230313,CUS01538,6,EMP0115,Credit Card,Completed,324.0,160.0
ORD0008995,2023-03-13,20230313,CUS01564,15,EMP0208,  Fawry  ,Completed,912.0,460.0
ORD0003752,2023-03-13,20230313,CUS02808,6,EMP0120,Vodafone Cash,Completed,2325.5,1210.0
ORD0007857,2023-03-13,20230313,CUS01088,8,EMP0140,InstaPay,Returned,1140.0,540.0
ORD0000123,2023-03-13,20230313,CUS00699,1,EMP0026,Credit Card,Completed,210.0,140.0
ORD0007446,2023-03-13,20230313,CUS02177,9,EMP0147,Fawry,Completed,11387.0,7840.0
ORD0000801,2023-03-14,20230314,CUS01493,3,EMP0078,Credit Card,Completed,152.0,70.0
ORD0000890,2023-03-14,20230314,CUS00149,4,EMP0079,  Fawry  ,Completed,1640.0,1160.0
ORD0011744,2023-03-14,20230314,CUS01907,4,EMP0094,  Credit Card  ,Returned,5250.0,4240.0
ORD0008649,2023-03-14,20230314,CUS00926,1,,  Credit Card  ,Completed,972.0,520.0
ORD0000321,2023-03-14,20230314,CUS02068,5,EMP0107,  Credit Card  ,Completed,942.0,530.0
ORD0009826,2023-03-15,20230315,CUS02868,2,EMP0033,Fawry,Completed,170.0,80.0
ORD0004676,2023-03-15,20230315,CUS02444,6,EMP0117,Credit Card,Completed,297.0,160.0
ORD0003564,2023-03-15,20230315,CUS00222,6,EMP0122,Vodafone Cash,Returned,730.0,350.0
ORD0002240,2023-03-15,20230315,CUS00339,3,EMP0057,Credit Card,Completed,256.5,130.0
ORD0010795,2023-03-15,20230315,CUS00157,12,EMP0184,Credit Card,Completed,1368.0,720.0
ORD0011092,2023-03-15,20230315,CUS00172,4,EMP0081,  Debit Card  ,Completed,33660.0,31500.0
ORD0011235,2023-03-15,20230315,CUS01217,13,EMP0187,  InstaPay  ,Completed,672.0,350.0
ORD0011454,2023-03-15,20230315,CUS01645,15,,Credit Card,Completed,6905.0,5740.0
ORD0009072,2023-03-16,20230316,CUS00524,4,EMP0093,  Debit Card  ,Returned,19700.0,18480.0
ORD0000372,2023-03-16,20230316,CUS00708,6,EMP0121,InstaPay,Completed,1360.0,800.0
ORD0001621,2023-03-16,20230316,CUS02102,12,EMP0178,  InstaPay  ,Completed,165.0,100.0
ORD0011218,2023-03-16,20230316,CUS00372,2,EMP0051,Credit Card,Completed,2573.0,1290.0
ORD0005610,2023-03-16,20230316,CUS01290,12,EMP0177,Vodafone Cash,Completed,2096.0,1070.0
ORD0002895,2023-03-16,20230316,CUS00288,4,EMP0086,Fawry,Completed,648.0,340.0
ORD0004358,2023-03-16,20230316,CUS01850,14,EMP0201,Debit Card,Completed,8568.0,6290.0
ORD0006412,2023-03-16,20230316,CUS01064,7,EMP0130,Debit Card,Completed,2211.0,1180.0
ORD0003490,2023-03-16,20230316,CUS02023,9,EMP0151,Fawry,Completed,337.0,190.0
ORD0008550,2023-03-16,20230316,CUS02312,14,EMP0196,Debit Card,Completed,2920.5,1950.0
ORD0007272,2023-03-16,20230316,CUS02609,4,EMP0087,  Credit Card  ,Completed,1354.0,760.0
ORD0011240,2023-03-16,20230316,CUS00479,2,EMP0039,InstaPay,Completed,1606.0,790.0
ORD0002183,2023-03-16,20230316,CUS02672,1,EMP0004,Fawry,Completed,18000.0,16000.0
ORD0000542,2023-03-16,20230316,CUS01082,11,EMP0172,  InstaPay  ,Completed,280.0,140.0
ORD0000259,2023-03-16,20230316,CUS01660,4,EMP0081,Credit Card,Completed,1350.0,880.0
ORD0005742,2023-03-17,20230317,CUS01604,4,EMP0081,Fawry,Completed,2430.0,1200.0
ORD0001295,2023-03-17,20230317,CUS00541,4,EMP0086,Debit Card,Cancelled,85.5,40.0
ORD0008266,2023-03-17,20230317,CUS01410,13,EMP0190,Cash,Completed,823.5,400.0
ORD0003952,2023-03-17,20230317,CUS02197,4,EMP0093,Credit Card,Returned,399.0,280.0
ORD0001229,2023-03-17,20230317,CUS00136,4,EMP0091,Credit Card,Completed,160.0,70.0
ORD0011046,2023-03-17,20230317,CUS00636,3,EMP0071,  Debit Card  ,Completed,8000.0,6400.0
ORD0002199,2023-03-17,20230317,CUS02474,4,EMP0094,Cash,Completed,65051.0,52220.0
ORD0008769,2023-03-17,20230317,CUS02054,1,EMP0014,  Vodafone Cash  ,Completed,803.5,470.0
ORD0002358,2023-03-17,20230317,CUS00812,15,EMP0206,Vodafone Cash,Returned,7356.0,7070.0
ORD0011993,2023-03-18,20230318,CUS01932,2,EMP0039,  Cash  ,Completed,14450.0,12760.0
ORD0000011,2023-03-18,20230318,CUS01644,5,EMP0096,Fawry,Completed,1531.0,760.0
ORD0001650,2023-03-18,20230318,CUS01729,2,EMP0047,Debit Card,Completed,1950.0,1140.0
ORD0003170,2023-03-18,20230318,CUS00815,2,EMP0037,  InstaPay  ,Completed,4792.0,3160.0
ORD0008968,2023-03-18,20230318,CUS02103,1,EMP0028,  Fawry  ,Completed,6491.0,5330.0
ORD0011472,2023-03-18,20230318,CUS00926,15,EMP0211,Debit Card,Completed,12415.5,11180.0
ORD0005097,2023-03-18,20230318,CUS00347,1,EMP0005,Vodafone Cash,Completed,310.0,180.0
ORD0010351,2023-03-18,20230318,CUS02950,13,EMP0187,  Cash  ,Completed,192.0,120.0
ORD0008460,2023-03-18,20230318,CUS00855,12,EMP0181,Credit Card,Completed,28310.0,23800.0
ORD0001077,2023-03-18,20230318,CUS02548,4,,Fawry,Completed,448.0,280.0
ORD0011343,2023-03-18,20230318,CUS00212,2,EMP0046,InstaPay,Completed,891.0,480.0
ORD0001098,2023-03-18,20230318,CUS01000,1,EMP0014,Debit Card,Completed,10560.0,10600.0
ORD0011618,2023-03-18,20230318,CUS02323,3,EMP0068,  Credit Card  ,Completed,6259.5,5280.0
ORD0000424,2023-03-18,20230318,CUS02222,1,EMP0012,Fawry,Completed,288.0,160.0
ORD0011664,2023-03-18,20230318,CUS02372,5,EMP0105,  Cash  ,Completed,576.0,360.0
ORD0009032,2023-03-19,20230319,CUS02829,3,EMP0070,Cash,Completed,247.0,120.0
ORD0001854,2023-03-19,20230319,CUS02738,3,EMP0071,Credit Card,Completed,1291.5,760.0
ORD0000285,2023-03-19,20230319,CUS02646,4,EMP0085,Cash,Completed,965.0,500.0
ORD0006475,2023-03-19,20230319,CUS01334,13,,  InstaPay  ,Completed,951.0,480.0
ORD0005582,2023-03-19,20230319,CUS01243,10,,Debit Card,Completed,1206.0,590.0
ORD0008891,2023-03-19,20230319,CUS01286,8,EMP0144,Vodafone Cash,Completed,240.0,120.0
ORD0008136,2023-03-20,20230320,CUS01908,2,EMP0033,  Cash  ,Completed,2180.5,1130.0
ORD0008346,2023-03-20,20230320,CUS01395,14,EMP0195,Debit Card,Completed,4566.0,2240.0
ORD0010979,2023-03-20,20230320,CUS00700,1,EMP0006,InstaPay,Completed,789.5,410.0
ORD0009427,2023-03-20,20230320,CUS02629,4,EMP0090,  Vodafone Cash  ,Completed,1404.0,1010.0
ORD0010197,2023-03-20,20230320,CUS01017,15,EMP0210,Debit Card,Completed,1040.0,500.0
ORD0007976,2023-03-20,20230320,CUS01911,4,EMP0080,Credit Card,Completed,27219.0,21410.0
ORD0004130,2023-03-20,20230320,CUS00771,14,EMP0194,  Vodafone Cash  ,Completed,350.0,170.0
ORD0005463,2023-03-20,20230320,CUS01539,3,EMP0060,Debit Card,Completed,140.0,60.0
ORD0008436,2023-03-20,20230320,CUS01989,5,,  Fawry  ,Completed,30827.0,24370.0
ORD0001821,2023-03-20,20230320,CUS00917,3,EMP0070,Credit Card,Completed,2430.0,1830.0
ORD0002575,2023-03-20,20230320,CUS01981,7,EMP0133,Fawry,Completed,497.0,250.0
ORD0008303,2023-03-20,20230320,CUS01640,5,EMP0100,Fawry,Completed,50505.0,44840.0
ORD0000164,2023-03-20,20230320,CUS01599,5,EMP0103,Vodafone Cash,Returned,304.0,160.0
ORD0007364,2023-03-21,20230321,CUS00685,12,EMP0183,Debit Card,Completed,974.0,530.0
ORD0006761,2023-03-21,20230321,CUS02689,13,,Credit Card,Completed,564.0,280.0
ORD0002143,2023-03-21,20230321,CUS02863,6,EMP0113,Cash,Completed,2021.0,1070.0
ORD0001857,2023-03-21,20230321,CUS00082,2,EMP0029,  Debit Card  ,Completed,413.0,190.0
ORD0011461,2023-03-21,20230321,CUS01108,14,EMP0200,  Credit Card  ,Completed,300.0,150.0
ORD0007845,2023-03-21,20230321,CUS00668,1,EMP0002,InstaPay,Completed,845.5,440.0
ORD0000148,2023-03-21,20230321,CUS02191,7,EMP0131,  Cash  ,Completed,2585.0,1430.0
ORD0000296,2023-03-21,20230321,CUS01397,1,EMP0026,  Fawry  ,Completed,3320.5,1780.0
ORD0008616,2023-03-21,20230321,CUS00344,10,EMP0156,InstaPay,Completed,142.5,70.0
ORD0008415,2023-03-21,20230321,CUS00595,4,EMP0088,Vodafone Cash,Completed,853.0,410.0
ORD0007586,2023-03-21,20230321,CUS00862,3,EMP0072,Cash,Completed,495.0,320.0
ORD0000766,2023-03-21,20230321,CUS01079,3,EMP0061,InstaPay,Completed,1446.0,780.0
ORD0005703,2023-03-21,20230321,CUS00094,3,EMP0067,Cash,Completed,351.5,180.0
ORD0004836,2023-03-21,20230321,CUS00641,4,EMP0090,  InstaPay  ,Completed,200.0,90.0
ORD0000500,2023-03-22,20230322,CUS02647,9,EMP0150,Fawry,Completed,504.0,260.0
ORD0010037,2023-03-22,20230322,CUS00469,5,EMP0105,Credit Card,Completed,200.0,90.0
ORD0005379,2023-03-22,20230322,CUS01789,6,EMP0124,Cash,Returned,1785.5,1040.0
ORD0011544,2023-03-22,20230322,CUS02083,3,EMP0063,Vodafone Cash,Completed,28000.0,22400.0
ORD0003256,2023-03-22,20230322,CUS01245,5,EMP0112,Fawry,Completed,484.5,270.0
ORD0000919,2023-03-22,20230322,CUS01894,7,EMP0129,Fawry,Completed,1309.0,720.0
ORD0008137,2023-03-22,20230322,CUS01634,3,EMP0071,  Credit Card  ,Completed,1118.0,620.0
ORD0005138,2023-03-22,20230322,CUS02819,14,EMP0197,Fawry,Completed,1579.5,860.0
ORD0004180,2023-03-23,20230323,CUS00699,5,,Cash,Completed,492.0,280.0
ORD0003901,2023-03-23,20230323,CUS02011,2,EMP0048,Cash,Completed,630.0,300.0
ORD0005454,2023-03-23,20230323,CUS00571,4,EMP0093,Vodafone Cash,Completed,1250.0,630.0
ORD0004015,2023-03-23,20230323,CUS01526,5,EMP0109,Cash,Completed,1513.0,790.0
ORD0005136,2023-03-23,20230323,CUS00944,1,,Cash,Completed,561.0,280.0
ORD0001522,2023-03-23,20230323,CUS02258,6,EMP0118,  Cash  ,Completed,24168.0,18980.0
ORD0004666,2023-03-23,20230323,CUS01791,3,,Credit Card,Completed,2441.0,1380.0
ORD0010443,2023-03-23,20230323,CUS01698,13,EMP0189,Vodafone Cash,Completed,746.0,380.0
ORD0011116,2023-03-23,20230323,CUS01322,3,EMP0076,Fawry,Completed,3292.0,1710.0
ORD0010346,2023-03-23,20230323,CUS01071,4,,Credit Card,Completed,2205.0,1430.0
ORD0007713,2023-03-23,20230323,CUS00320,14,EMP0201,Credit Card,Returned,378.0,210.0
ORD0011909,2023-03-23,20230323,CUS00586,1,EMP0009,  Fawry  ,Completed,970.0,470.0
ORD0006845,2023-03-23,20230323,CUS00135,1,EMP0004,Cash,Returned,399.5,230.0
ORD0010009,2023-03-24,20230324,CUS01883,2,EMP0041,InstaPay,Completed,908.0,420.0
ORD0009041,2023-03-24,20230324,CUS00779,6,EMP0124,  Credit Card  ,Completed,828.0,440.0
ORD0008720,2023-03-24,20230324,CUS02646,3,EMP0077,Debit Card,Completed,998.0,560.0
ORD0001579,2023-03-24,20230324,CUS01513,15,EMP0206,Cash,Completed,630.0,300.0
ORD0010357,2023-03-24,20230324,CUS02477,1,EMP0008,Vodafone Cash,Returned,190.0,90.0
ORD0001384,2023-03-24,20230324,CUS00710,6,EMP0117,Vodafone Cash,Completed,2306.0,1220.0
ORD0002651,2023-03-24,20230324,CUS02323,9,EMP0150,Fawry,Completed,332.5,170.0
ORD0002058,2023-03-24,20230324,CUS02580,3,EMP0060,Debit Card,Completed,12128.0,12070.0
ORD0001421,2023-03-24,20230324,CUS00369,1,EMP0008,  Credit Card  ,Returned,1038.0,580.0
ORD0007679,2023-03-24,20230324,CUS01224,2,EMP0033,Debit Card,Completed,252.0,140.0
ORD0007803,2023-03-24,20230324,CUS01410,1,,Fawry,Completed,35797.5,30000.0
ORD0001368,2023-03-25,20230325,CUS01114,4,EMP0089,  Fawry  ,Completed,659.0,380.0
ORD0002006,2023-03-25,20230325,CUS01240,1,EMP0005,Credit Card,Completed,1021.0,700.0
ORD0011340,2023-03-25,20230325,CUS01253,4,EMP0085,Vodafone Cash,Completed,2160.0,1200.0
ORD0003954,2023-03-25,20230325,CUS02299,1,EMP0015,InstaPay,Completed,681.5,330.0
ORD0003839,2023-03-25,20230325,CUS01510,2,EMP0039,  Debit Card  ,Completed,367.0,210.0
ORD0000877,2023-03-25,20230325,CUS00743,2,,Fawry,Completed,1800.0,1600.0
ORD0000835,2023-03-25,20230325,CUS00206,4,EMP0084,InstaPay,Completed,3800.0,3200.0
ORD0003163,2023-03-25,20230325,CUS02427,2,EMP0029,  Credit Card  ,Completed,17724.0,13730.0
ORD0009257,2023-03-25,20230325,CUS02313,3,EMP0074,Fawry,Completed,200.0,100.0
ORD0008327,2023-03-25,20230325,CUS01213,4,EMP0079,InstaPay,Completed,380.0,180.0
ORD0002781,2023-03-25,20230325,CUS00558,7,EMP0133,Vodafone Cash,Completed,1540.0,770.0
ORD0000187,2023-03-25,20230325,CUS01713,3,EMP0061,Credit Card,Completed,1530.0,1500.0
ORD0001097,2023-03-25,20230325,CUS02743,1,EMP0003,Credit Card,Completed,168.0,100.0
ORD0002686,2023-03-25,20230325,CUS00315,10,EMP0153,Fawry,Completed,561.5,320.0
ORD0003446,2023-03-25,20230325,CUS00225,5,EMP0100,Vodafone Cash,Completed,512.0,320.0
ORD0008110,2023-03-25,20230325,CUS02804,7,EMP0128,InstaPay,Completed,2999.0,1570.0
ORD0011819,2023-03-25,20230325,CUS02579,1,EMP0023,Cash,Completed,1448.0,700.0
ORD0003519,2023-03-26,20230326,CUS00355,15,EMP0205,InstaPay,Completed,3134.5,1560.0
ORD0006284,2023-03-26,20230326,CUS02258,1,EMP0023,Fawry,Returned,1938.0,1060.0
ORD0010089,2023-03-26,20230326,CUS00716,8,EMP0144,Vodafone Cash,Completed,14900.0,11900.0
ORD0005092,2023-03-26,20230326,CUS02088,4,EMP0086,Fawry,Completed,1215.0,660.0
ORD0008542,2023-03-26,20230326,CUS01978,1,EMP0011,Debit Card,Completed,3286.0,1720.0
ORD0008661,2023-03-26,20230326,CUS00639,12,EMP0182,Cash,Completed,1810.0,880.0
ORD0010902,2023-03-26,20230326,CUS00109,11,EMP0170,Cash,Cancelled,16369.0,12950.0
ORD0010140,2023-03-26,20230326,CUS02010,1,EMP0022,InstaPay,Completed,825.0,440.0
ORD0008342,2023-03-26,20230326,CUS00695,2,,Cash,Completed,8125.0,6500.0
ORD0003856,2023-03-26,20230326,CUS00351,3,EMP0059,Fawry,Completed,300.0,140.0
ORD0003908,2023-03-26,20230326,CUS01631,11,EMP0165,Cash,Completed,351.5,180.0
ORD0009522,2023-03-27,20230327,CUS01568,12,EMP0183,Fawry,Completed,560.0,340.0
ORD0006940,2023-03-27,20230327,CUS02058,10,EMP0162,Fawry,Completed,1026.0,510.0
ORD0001398,2023-03-27,20230327,CUS00736,1,EMP0023,Fawry,Completed,304.0,170.0
ORD0006500,2023-03-27,20230327,CUS01147,2,EMP0052,InstaPay,Completed,453.0,270.0
ORD0008097,2023-03-27,20230327,CUS01061,8,EMP0138,Cash,Completed,555.0,280.0
ORD0002864,2023-03-27,20230327,CUS01884,4,EMP0094,Debit Card,Completed,1411.0,820.0
ORD0007695,2023-03-27,20230327,CUS01344,12,EMP0179,InstaPay,Completed,2160.0,1800.0
ORD0011686,2023-03-27,20230327,CUS00550,2,EMP0052,InstaPay,Completed,30591.0,31980.0
ORD0007983,2023-03-27,20230327,CUS01645,12,EMP0182,Cash,Completed,16548.5,12800.0
ORD0010331,2023-03-27,20230327,CUS02249,2,EMP0040,Fawry,Completed,1249.0,640.0
ORD0010350,2023-03-28,20230328,CUS00815,5,EMP0100,Fawry,Completed,858.0,430.0
ORD0011281,2023-03-28,20230328,CUS00932,13,,  InstaPay  ,Completed,11960.0,10580.0
ORD0011105,2023-03-28,20230328,CUS02304,10,EMP0157,  InstaPay  ,Completed,760.0,370.0
ORD0009432,2023-03-28,20230328,CUS01896,1,EMP0003,  Cash  ,Completed,7908.0,6440.0
ORD0000577,2023-03-28,20230328,CUS00172,2,EMP0048,  Debit Card  ,Cancelled,1776.0,880.0
ORD0004633,2023-03-28,20230328,CUS01259,3,EMP0078,InstaPay,Returned,504.0,280.0
ORD0005181,2023-03-29,20230329,CUS02204,1,EMP0001,Vodafone Cash,Completed,714.0,400.0
ORD0010683,2023-03-29,20230329,CUS02518,12,EMP0184,  Cash  ,Completed,630.0,310.0
ORD0005183,2023-03-29,20230329,CUS01421,1,EMP0022,  Cash  ,Completed,2294.0,1160.0
ORD0005452,2023-03-29,20230329,CUS01720,1,EMP0007,Debit Card,Returned,507.5,310.0
ORD0004216,2023-03-29,20230329,CUS02422,6,EMP0123,Vodafone Cash,Returned,531.0,290.0
ORD0011608,2023-03-29,20230329,CUS01662,7,EMP0129,Cash,Completed,180.0,80.0
ORD0000955,2023-03-29,20230329,CUS01811,2,EMP0032,Debit Card,Completed,331.5,180.0
ORD0000911,2023-03-29,20230329,CUS00957,1,EMP0004,Debit Card,Completed,1571.5,870.0
ORD0008681,2023-03-29,20230329,CUS00541,2,EMP0030,Cash,Returned,800.5,440.0
ORD0001569,2023-03-29,20230329,CUS01992,1,EMP0023,Debit Card,Completed,21612.5,17970.0
ORD0009359,2023-03-29,20230329,CUS02563,2,EMP0045,Debit Card,Completed,20142.5,16070.0
ORD0005809,2023-03-29,20230329,CUS00647,1,EMP0009,Fawry,Completed,875.5,450.0
ORD0004482,2023-03-30,20230330,CUS01208,1,EMP0022,Credit Card,Completed,725.0,390.0
ORD0010169,2023-03-30,20230330,CUS00609,6,EMP0123,Credit Card,Completed,576.0,300.0
ORD0003657,2023-03-30,20230330,CUS02515,2,EMP0033,Credit Card,Completed,200.0,90.0
ORD0007415,2023-03-30,20230330,CUS02453,14,EMP0201,Debit Card,Completed,799.0,460.0
ORD0008708,2023-03-30,20230330,CUS01669,15,EMP0213,Vodafone Cash,Completed,1595.0,910.0
ORD0007051,2023-03-30,20230330,CUS01490,11,EMP0166,Cash,Completed,136.0,70.0
ORD0004230,2023-03-30,20230330,CUS01169,4,EMP0092,  Credit Card  ,Completed,10436.0,8020.0
ORD0004999,2023-03-30,20230330,CUS00799,13,EMP0187,Debit Card,Completed,1648.5,970.0
ORD0009681,2023-03-30,20230330,CUS02806,9,EMP0151,Credit Card,Returned,2127.0,1170.0
ORD0001434,2023-03-30,20230330,CUS00980,13,EMP0186,InstaPay,Completed,906.0,480.0
ORD0007795,2023-03-30,20230330,CUS00127,2,EMP0033,InstaPay,Completed,480.0,230.0
ORD0010862,2023-03-31,20230331,CUS01496,3,EMP0057,Vodafone Cash,Completed,1805.0,880.0
ORD0008305,2023-03-31,20230331,CUS00532,1,EMP0026,Fawry,Completed,680.0,340.0
ORD0003932,2023-03-31,20230331,CUS00697,1,EMP0014,  Cash  ,Completed,638.0,340.0
ORD0002822,2023-03-31,20230331,CUS00966,4,EMP0087,Fawry,Completed,133.0,70.0
ORD0004929,2023-03-31,20230331,CUS00307,10,EMP0159,InstaPay,Completed,410.0,200.0
