order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0008700,2024-06-10,20240610,CUS02680,1,EMP0005,Fawry,Returned,1333.0,870.0
ORD0004133,2024-06-10,20240610,CUS01258,7,EMP0134,Vodafone Cash,Completed,1983.0,1020.0
ORD0007985,2024-06-10,20240610,CUS02518,3,EMP0075,Debit Card,Completed,144.0,70.0
ORD0004179,2024-06-10,20240610,CUS02464,2,EMP0053,Debit Card,Completed,216.0,120.0
ORD0009357,2024-06-10,20240610,CUS02488,11,EMP0164,  Debit Card  ,Completed,1535.5,750.0
ORD0005313,2024-06-10,20240610,CUS00222,1,EMP0007,  Cash  ,Completed,645.0,330.0
ORD0007763,2024-06-10,20240610,CUS00416,8,EMP0137,Debit Card,Completed,990.5,520.0
ORD0007639,2024-06-11,20240611,CUS01918,10,EMP0162,  Cash  ,Completed,1064.0,530.0
ORD0008816,2024-06-11,20240611,CUS02167,5,EMP0096,Cash,Completed,351.5,180.0
ORD0004737,2024-06-11,20240611,CUS01726,13,EMP0188,InstaPay,Completed,11590.0,9800.0
ORD0005145,2024-06-11,20240611,CUS00444,14,EMP0202,InstaPay,Completed,126.0,60.0
ORD0002529,2024-06-11,20240611,CUS01766,4,EMP0086,Vodafone Cash,Returned,2333.0,1240.0
ORD0003381,2024-06-11,20240611,CUS00500,6,,Credit Card,Completed,332.5,170.0
ORD0011387,2024-06-11,20240611,CUS02239,11,EMP0167,Debit Card,Completed,232.0,120.0
ORD0011763,2024-06-11,20240611,CUS01338,1,EMP0014,Credit Card,Cancelled,215.0,120.0
ORD0009955,2024-06-11,20240611,CUS00398,4,EMP0089,Fawry,Cancelled,37705.5,31840.0
ORD0003028,2024-06-11,20240611,CUS01459,1,EMP0015,Credit Card,Completed,2328.0,1280.0
ORD0009721,2024-06-12,20240612,CUS01865,6,EMP0116,Cash,Completed,840.0,410.0
ORD0005344,2024-06-12,20240612,CUS00067,4,EMP0092,Debit Card,Completed,127.5,70.0
ORD0007072,2024-06-12,20240612,CUS00832,11,EMP0171,Credit Card,Completed,420.0,210.0
ORD0002783,2024-06-12,20240612,CUS00754,6,,InstaPay,Completed,838.5,420.0
ORD0004117,2024-06-12,20240612,CUS01090,11,EMP0171,Fawry,Completed,1409.0,860.0
ORD0011543,2024-06-12,20240612,CUS02339,2,EMP0035,Credit Card,Returned,204.0,120.0
ORD0006119,2024-06-12,20240612,CUS01767,14,EMP0200,Debit Card,Completed,160.0,80.0
ORD0004199,2024-06-12,20240612,CUS00559,14,EMP0202,  Cash  ,Completed,71276.5,59700.0
ORD0010672,2024-06-12,20240612,CUS02422,1,EMP0010,Debit Card,Completed,17170.0,16200.0
ORD0000970,2024-06-12,20240612,CUS01312,4,EMP0086,Fawry,Completed,4857.0,2870.0
ORD0009776,2024-06-12,20240612,CUS02435,4,EMP0085,Fawry,Completed,5900.0,4700.0
ORD0004507,2024-06-12,20240612,CUS00568,4,EMP0080,Credit Card,Completed,1278.0,700.0
ORD0001072,2024-06-12,20240612,CUS01903,8,EMP0142,Vodafone Cash,Completed,12000.0,12800.0
ORD0003204,2024-06-12,20240612,CUS01835,7,EMP0131,InstaPay,Cancelled,390.0,180.0
ORD0011882,2024-06-12,20240612,CUS02430,2,EMP0029,Debit Card,Completed,396.0,200.0
ORD0005670,2024-06-12,20240612,CUS01027,11,EMP0166,Vodafone Cash,Completed,61424.5,48530.0
ORD0011006,2024-06-12,20240612,CUS01322,13,EMP0188,Credit Card,Completed,595.5,320.0
ORD0007625,2024-06-12,20240612,CUS02662,14,EMP0203,  Cash  ,Completed,1984.0,990.0
ORD0011361,2024-06-13,20240613,CUS01930,14,EMP0199,  Debit Card  ,Cancelled,248.0,130.0
ORD0000520,2024-06-13,20240613,CUS02029,2,EMP0050,Cash,Completed,2629.5,1600.0
ORD0008684,2024-06-13,20240613,CUS00765,3,EMP0068,Cash,Completed,969.0,510.0
ORD0005012,2024-06-13,20240613,CUS01295,4,EMP0087,Debit Card,Completed,2151.0,1470.0
ORD0008822,2024-06-13,20240613,CUS01952,7,EMP0128,Credit Card,Completed,31567.0,25410.0
ORD0006190,2024-06-13,20240613,CUS02738,11,EMP0169,  Cash  ,Cancelled,570.0,270.0
ORD0006189,2024-06-13,20240613,CUS00565,14,EMP0198,Credit Card,Completed,26209.0,22000.0
ORD0005733,2024-06-14,20240614,CUS02658,2,EMP0044,Credit Card,Completed,189.0,100.0
ORD0011670,2024-06-14,20240614,CUS00544,4,EMP0079,Vodafone Cash,Completed,342.0,160.0
ORD0009021,2024-06-14,20240614,CUS01865,4,EMP0094,Credit Card,Completed,1851.0,900.0
ORD0004820,2024-06-14,20240614,CUS00597,6,EMP0119,  Fawry  ,Completed,1406.0,780.0
ORD0011916,2024-06-14,20240614,CUS01338,1,EMP0024,  Vodafone Cash  ,Completed,390.0,180.0
ORD0011321,2024-06-14,20240614,CUS02539,2,EMP0033,Debit Card,Completed,4250.0,4000.0
ORD0006294,2024-06-14,20240614,CUS02117,6,EMP0123,Vodafone Cash,Cancelled,2985.0,1590.0
ORD0003989,2024-06-14,20240614,CUS00360,2,EMP0045,  Debit Card  ,Completed,720.0,390.0
ORD0005588,2024-06-14,20240614,CUS02469,10,EMP0157,Vodafone Cash,Completed,1089.0,530.0
ORD0011832,2024-06-14,20240614,CUS01211,5,EMP0112,Fawry,Completed,414.0,220.0
ORD0006064,2024-06-14,20240614,CUS02561,4,EMP0086,Cash,Completed,979.0,530.0
ORD0008650,2024-06-14,20240614,CUS02264,11,EMP0167,Fawry,Completed,5138.0,2680.0
ORD0003941,2024-06-14,20240614,CUS00721,11,EMP0170,InstaPay,Completed,695.0,390.0
ORD0002471,2024-06-15,20240615,CUS00885,8,EMP0142,Vodafone Cash,Completed,300.0,200.0
ORD0003365,2024-06-15,20240615,CUS01199,4,EMP0082,  Vodafone Cash  ,Completed,720.0,350.0
ORD0011497,2024-06-15,20240615,CUS00245,10,EMP0157,Credit Card,Completed,765.0,420.0
ORD0005140,2024-06-15,20240615,CUS00348,3,EMP0077,Credit Card,Completed,588.0,310.0
ORD0008632,2024-06-15,20240615,CUS00416,13,EMP0191,Vodafone Cash,Completed,770.0,440.0
ORD0009841,2024-06-15,20240615,CUS02701,12,EMP0184,  Vodafone Cash  ,Completed,12599.5,10000.0
ORD0003721,2024-06-15,20240615,CUS02451,10,,Debit Card,Completed,160.0,70.0
ORD0004020,2024-06-15,20240615,CUS01964,10,EMP0155,Vodafone Cash,Completed,7200.0,5600.0
ORD0004193,2024-06-15,20240615,CUS01666,5,EMP0105,  Credit Card  ,Completed,2204.0,1110.0
ORD0008048,2024-06-16,20240616,CUS00049,4,EMP0094,  Cash  ,Completed,1989.0,1140.0
ORD0006878,2024-06-16,20240616,CUS01378,3,EMP0078,InstaPay,Completed,1720.0,840.0
ORD0002643,2024-06-16,20240616,CUS01332,3,EMP0057,Fawry,Cancelled,3050.0,1520.0
ORD0001583,2024-06-16,20240616,CUS02054,10,EMP0160,Vodafone Cash,Completed,440.0,220.0
ORD0005596,2024-06-16,20240616,CUS01490,5,EMP0096,  Credit Card  ,Completed,360.0,220.0
ORD0000191,2024-06-16,20240616,CUS02906,3,EMP0058,Debit Card,Completed,1920.0,950.0
ORD0004062,2024-06-16,20240616,CUS01928,5,EMP0099,Fawry,Completed,2263.0,1220.0
ORD0005502,2024-06-16,20240616,CUS01969,3,EMP0068,InstaPay,Completed,653.0,340.0
ORD0002488,2024-06-16,20240616,CUS00406,7,EMP0130,Cash,Completed,21280.0,17800.0
ORD0009642,2024-06-16,20240616,CUS00863,8,EMP0142,Debit Card,Completed,2080.0,1000.0
ORD0007460,2024-06-16,20240616,CUS01238,5,EMP0096,  InstaPay  ,Completed,1248.0,780.0
ORD0006509,2024-06-16,20240616,CUS02633,3,EMP0078,Credit Card,Completed,1140.0,570.0
ORD0011772,2024-06-16,20240616,CUS00554,12,EMP0182,Fawry,Completed,3240.0,1810.0
ORD0005257,2024-06-16,20240616,CUS01886,2,EMP0036,Cash,Returned,1200.0,590.0
ORD0004795,2024-06-17,20240617,CUS00163,9,EMP0147,Debit Card,Completed,5241.0,4180.0
ORD0008030,2024-06-17,20240617,CUS01514,1,EMP0008,InstaPay,Completed,855.0,410.0
ORD0011236,2024-06-17,20240617,CUS02053,15,EMP0207,  Vodafone Cash  ,Completed,1600.0,780.0
ORD0007031,2024-06-17,20240617,CUS01549,1,EMP0023,Cash,Completed,590.0,290.0
ORD0009731,2024-06-17,20240617,CUS02896,2,EMP0050,Vodafone Cash,Completed,608.0,280.0
ORD0003095,2024-06-17,20240617,CUS00315,2,EMP0038,Vodafone Cash,Completed,897.0,550.0
ORD0005120,2024-06-17,20240617,CUS01109,5,EMP0110,Debit Card,Completed,1152.0,630.0
ORD0001047,2024-06-17,20240617,CUS02333,3,EMP0058,Debit Card,Completed,114.0,60.0
ORD0008761,2024-06-17,20240617,CUS01821,8,EMP0139,Vodafone Cash,Cancelled,536.0,280.0
ORD0004159,2024-06-17,20240617,CUS00773,3,EMP0057,  Fawry  ,Completed,475.0,280.0
ORD0009124,2024-06-17,20240617,CUS02346,15,EMP0204,Vodafone Cash,Completed,680.0,600.0
ORD0001040,2024-06-17,20240617,CUS01569,6,EMP0117,Vodafone Cash,Completed,300.0,140.0
ORD0001271,2024-06-17,20240617,CUS00861,7,EMP0127,InstaPay,Cancelled,90.0,60.0
ORD0001696,2024-06-17,20240617,CUS00200,12,EMP0176,Cash,Completed,1674.0,920.0
ORD0007454,2024-06-17,20240617,CUS02113,13,EMP0190,  Vodafone Cash  ,Completed,74932.0,59880.0
ORD0000195,2024-06-17,20240617,CUS02509,3,EMP0071,  Vodafone Cash  ,Completed,1728.0,1080.0
ORD0003487,2024-06-17,20240617,CUS01750,14,EMP0197,Credit Card,Completed,140.0,70.0
ORD0003064,2024-06-18,20240618,CUS02206,6,EMP0116,  Debit Card  ,Completed,528.0,280.0
ORD0008975,2024-06-18,20240618,CUS02620,2,EMP0032,Vodafone Cash,Completed,494.0,240.0
ORD0002715,2024-06-18,20240618,CUS02079,8,EMP0140,Debit Card,Completed,16142.0,12670.0
ORD0001733,2024-06-18,20240618,CUS00822,9,EMP0151,Vodafone Cash,Completed,10530.0,7840.0
ORD0002056,2024-06-18,20240618,CUS02383,7,EMP0135,Fawry,Completed,19500.0,20020.0
ORD0000258,2024-06-18,20240618,CUS02121,2,EMP0051,Credit Card,Completed,240.0,140.0
ORD0006797,2024-06-18,20240618,CUS01991,13,EMP0190,Vodafone Cash,Completed,690.0,330.0
ORD0008566,2024-06-18,20240618,CUS00063,2,EMP0050,Cash,Completed,18525.0,15600.0
ORD0010652,2024-06-18,20240618,CUS00834,2,EMP0033,Debit Card,Completed,300.0,150.0
ORD0011797,2024-06-18,20240618,CUS02025,3,EMP0058,Fawry,Completed,740.0,360.0
ORD0011326,2024-06-18,20240618,CUS00551,12,EMP0179,  InstaPay  ,Completed,142.5,70.0
ORD0001476,2024-06-18,20240618,CUS01771,5,EMP0105,Credit Card,Completed,826.0,430.0
ORD0007221,2024-06-18,20240618,CUS01456,8,EMP0143,Debit Card,Completed,150.0,70.0
ORD0005058,2024-06-19,20240619,CUS00427,2,EMP0034,Fawry,Completed,1962.5,980.0
ORD0006109,2024-06-19,20240619,CUS02003,2,EMP0043,Vodafone Cash,Returned,1356.0,740.0
ORD0007045,2024-06-19,20240619,CUS01651,10,EMP0160,Fawry,Completed,600.0,500.0
ORD0003166,2024-06-19,20240619,CUS02740,5,EMP0112,Vodafone Cash,Completed,1542.0,780.0
ORD0011417,2024-06-19,20240619,CUS02185,9,EMP0145,Vodafone Cash,Completed,302.0,150.0
ORD0002856,2024-06-19,20240619,CUS00684,10,EMP0159,Cash,Completed,5000.0,4000.0
ORD0006111,2024-06-19,20240619,CUS01642,14,,InstaPay,Completed,742.0,440.0
ORD0011976,2024-06-19,20240619,CUS00005,6,EMP0121,Debit Card,Completed,1340.0,670.0
ORD0002070,2024-06-20,20240620,CUS02114,1,EMP0026,Debit Card,Completed,440.0,210.0
ORD0000399,2024-06-20,20240620,CUS02780,2,EMP0041,InstaPay,Completed,2000.0,960.0
ORD0004800,2024-06-20,20240620,CUS02194,2,EMP0054,Debit Card,Completed,171.0,90.0
ORD0000381,2024-06-20,20240620,CUS02937,3,EMP0056,Vodafone Cash,Completed,11561.5,9580.0
ORD0005217,2024-06-20,20240620,CUS00086,6,EMP0116,Vodafone Cash,Completed,22680.0,17630.0
ORD0002682,2024-06-20,20240620,CUS02315,5,EMP0104,Debit Card,Completed,2507.5,1680.0
ORD0007841,2024-06-20,20240620,CUS02775,12,EMP0174,Debit Card,Completed,2113.0,1160.0
ORD0008445,2024-06-20,20240620,CUS02062,5,EMP0095,Fawry,Completed,1555.5,1360.0
ORD0007623,2024-06-20,20240620,CUS00501,6,EMP0121,Vodafone Cash,Completed,844.0,420.0
ORD0001535,2024-06-20,20240620,CUS02034,6,EMP0123,Cash,Completed,266.0,120.0
ORD0011773,2024-06-21,20240621,CUS00317,4,,Credit Card,Completed,390.0,240.0
ORD0000856,2024-06-21,20240621,CUS01089,1,EMP0004,Credit Card,Completed,10200.0,8100.0
ORD0003685,2024-06-21,20240621,CUS00617,8,,  Fawry  ,Cancelled,1868.5,940.0
ORD0007414,2024-06-21,20240621,CUS01227,3,EMP0075,Credit Card,Completed,1797.0,960.0
ORD0009614,2024-06-21,20240621,CUS01162,3,EMP0066,Vodafone Cash,Completed,765.0,420.0
ORD0008008,2024-06-21,20240621,CUS02746,12,EMP0184,  Fawry  ,Completed,313.5,160.0
ORD0000294,2024-06-21,20240621,CUS00083,5,EMP0106,Cash,Cancelled,324.0,180.0
ORD0005779,2024-06-21,20240621,CUS01345,10,EMP0156,Debit Card,Completed,595.0,350.0
ORD0008667,2024-06-21,20240621,CUS00456,6,EMP0125,Cash,Completed,210.0,100.0
ORD0007551,2024-06-21,20240621,CUS01754,4,EMP0090,Debit Card,Completed,740.0,400.0
ORD0003540,2024-06-21,20240621,CUS02164,6,EMP0123,InstaPay,Completed,1404.0,750.0
ORD0009637,2024-06-21,20240621,CUS02441,9,EMP0145,  InstaPay  ,Completed,1200.0,580.0
ORD0002817,2024-06-21,20240621,CUS01837,1,EMP0009,InstaPay,Completed,480.0,230.0
ORD0005856,2024-06-22,20240622,CUS00976,1,EMP0027,  Credit Card  ,Completed,1452.0,830.0
ORD0004856,2024-06-22,20240622,CUS00679,4,EMP0082,  Debit Card  ,Completed,238.0,170.0
ORD0002943,2024-06-22,20240622,CUS02359,1,EMP0024,Vodafone Cash,Completed,460.0,220.0
ORD0002590,2024-06-22,20240622,CUS00746,7,EMP0128,Debit Card,Completed,5479.0,4280.0
ORD0009952,2024-06-22,20240622,CUS02568,12,EMP0178,Cash,Completed,9320.0,8140.0
ORD0006326,2024-06-22,20240622,CUS00513,14,EMP0196,  InstaPay  ,Returned,11740.0,11160.0
ORD0007098,2024-06-22,20240622,CUS00789,9,EMP0150,InstaPay,Completed,680.0,320.0
ORD0011873,2024-06-22,20240622,CUS00496,3,EMP0071,Debit Card,Completed,719.0,390.0
ORD0009029,2024-06-23,20240623,CUS01608,4,EMP0087,InstaPay,Completed,795.0,510.0
ORD0008507,2024-06-23,20240623,CUS02296,12,EMP0183,Credit Card,Completed,710.0,340.0
ORD0007387,2024-06-23,20240623,CUS02345,1,EMP0019,Debit Card,Completed,4760.0,4080.0
ORD0007290,2024-06-23,20240623,CUS00169,2,EMP0032,Credit Card,Completed,1040.0,560.0
ORD0001909,2024-06-23,20240623,CUS00956,9,,InstaPay,Returned,350.0,170.0
ORD0001364,2024-06-23,20240623,CUS01071,5,EMP0102,InstaPay,Cancelled,41268.0,32650.0
ORD0006936,2024-06-23,20240623,CUS01180,1,EMP0017,Fawry,Completed,1912.0,960.0
ORD0002341,2024-06-23,20240623,CUS02849,11,EMP0165,Fawry,Completed,2592.5,1300.0
ORD0006745,2024-06-23,20240623,CUS01194,2,EMP0039,  Credit Card  ,Completed,1040.0,490.0
ORD0010410,2024-06-23,20240623,CUS02769,11,EMP0172,Vodafone Cash,Completed,450.5,230.0
ORD0003323,2024-06-23,20240623,CUS00100,5,EMP0109,InstaPay,Completed,2064.5,1190.0
ORD0001870,2024-06-24,20240624,CUS02609,11,EMP0170,InstaPay,Cancelled,1353.0,670.0
ORD0008871,2024-06-24,20240624,CUS01447,15,EMP0210,Debit Card,Completed,33660.0,31500.0
ORD0009618,2024-06-24,20240624,CUS00391,1,EMP0026,Credit Card,Completed,1010.0,500.0
ORD0008571,2024-06-24,20240624,CUS00143,3,,  Credit Card  ,Returned,136.0,70.0
ORD0003294,2024-06-24,20240624,CUS01085,3,EMP0075,Cash,Returned,408.0,210.0
ORD0001976,2024-06-24,20240624,CUS01129,4,EMP0089,Credit Card,Completed,853.0,440.0
ORD0006604,2024-06-24,20240624,CUS02652,1,EMP0011,  Debit Card  ,Completed,272.0,140.0
ORD0006673,2024-06-24,20240624,CUS02122,4,EMP0093,Fawry,Completed,16296.0,12680.0
ORD0010658,2024-06-24,20240624,CUS01951,4,EMP0093,InstaPay,Completed,823.5,450.0
ORD0009196,2024-06-24,20240624,CUS00645,4,EMP0079,Vodafone Cash,Completed,370.0,180.0
ORD0005745,2024-06-24,20240624,CUS02370,5,EMP0097,Cash,Cancelled,2619.5,1380.0
ORD0006759,2024-06-24,20240624,CUS00694,2,EMP0035,Vodafone Cash,Completed,4590.0,4000.0
ORD0011489,2024-06-24,20240624,CUS02904,2,EMP0038,Credit Card,Completed,1833.0,900.0
ORD0010665,2024-06-25,20240625,CUS01143,4,EMP0079,Fawry,Completed,437.0,230.0
ORD0001095,2024-06-25,20240625,CUS00455,3,EMP0057,Debit Card,Completed,130.0,60.0
ORD0002089,2024-06-25,20240625,CUS01278,6,EMP0120,  Vodafone Cash  ,Completed,10434.0,8120.0
ORD0008673,2024-06-25,20240625,CUS02887,2,EMP0042,Credit Card,Completed,2000.0,1600.0
ORD0011035,2024-06-25,20240625,CUS02465,6,EMP0119,Debit Card,Completed,465.5,240.0
ORD0001427,2024-06-25,20240625,CUS00589,2,EMP0031,  Credit Card  ,Completed,1243.0,620.0
ORD0004247,2024-06-25,20240625,CUS00700,7,,  InstaPay  ,Cancelled,513.0,260.0
ORD0003186,2024-06-26,20240626,CUS02398,11,EMP0166,Credit Card,Completed,958.0,510.0
ORD0007344,2024-06-26,20240626,CUS01416,8,EMP0138,Fawry,Completed,1920.0,1020.0
ORD0008356,2024-06-26,20240626,CUS00811,1,EMP0006,Fawry,Completed,1391.5,730.0
ORD0010123,2024-06-26,20240626,CUS01724,1,EMP0006,InstaPay,Completed,306.0,160.0
ORD0002914,2024-06-26,20240626,CUS01151,4,EMP0090,Vodafone Cash,Completed,144.0,80.0
ORD0006407,2024-06-26,20240626,CUS01542,2,EMP0044,Fawry,Completed,790.0,390.0
ORD0004911,2024-06-26,20240626,CUS00408,12,EMP0183,InstaPay,Completed,11393.0,10440.0
ORD0007819,2024-06-26,20240626,CUS02754,2,EMP0034,Fawry,Completed,513.0,280.0
ORD0004381,2024-06-26,20240626,CUS00439,4,EMP0080,  Vodafone Cash  ,Cancelled,690.0,340.0
ORD0007360,2024-06-26,20240626,CUS01065,7,EMP0127,  Vodafone Cash  ,Completed,1568.0,780.0
ORD0009941,2024-06-26,20240626,CUS02760,3,EMP0073,Vodafone Cash,Completed,9128.5,8320.0
ORD0011699,2024-06-26,20240626,CUS01152,2,EMP0044,Cash,Completed,900.0,440.0
ORD0007047,2024-06-26,20240626,CUS00697,2,EMP0051,  Cash  ,Returned,408.0,220.0
ORD0004441,2024-06-26,20240626,CUS02497,7,EMP0133,Credit Card,Completed,1580.5,1160.0
ORD0007465,2024-06-26,20240626,CUS02647,2,,Debit Card,Completed,1908.0,1080.0
ORD0002530,2024-06-27,20240627,CUS02216,3,EMP0078,Fawry,Returned,1846.0,980.0
ORD0010147,2024-06-27,20240627,CUS00163,14,EMP0195,Fawry,Completed,31684.0,27580.0
ORD0006556,2024-06-27,20240627,CUS00394,11,EMP0171,Credit Card,Completed,1066.5,620.0
ORD0007480,2024-06-27,20240627,CUS01847,3,,  Vodafone Cash  ,Completed,16923.0,13460.0
ORD0005934,2024-06-27,20240627,CUS01036,7,EMP0133,Debit Card,Completed,150.0,70.0
ORD0011807,2024-06-27,20240627,CUS02950,3,EMP0069,Debit Card,Completed,1280.0,780.0
ORD0009767,2024-06-27,20240627,CUS01252,7,EMP0135,InstaPay,Completed,2108.5,1040.0
ORD0004324,2024-06-27,20240627,CUS01980,8,EMP0141,Cash,Completed,1020.0,480.0
ORD0009063,2024-06-27,20240627,CUS02142,6,EMP0121,Credit Card,Completed,1780.0,880.0
ORD0010113,2024-06-27,20240627,CUS01356,1,EMP0028,Debit Card,Completed,260.0,130.0
ORD0004016,2024-06-27,20240627,CUS00902,12,EMP0184,Credit Card,Completed,414.0,220.0
ORD0006494,2024-06-27,20240627,CUS00645,2,EMP0054,Cash,Completed,420.0,210.0
ORD0000871,2024-06-28,20240628,CUS02515,4,EMP0090,InstaPay,Completed,3708.0,2160.0
ORD0004351,2024-06-28,20240628,CUS01381,3,EMP0072,Cash,Completed,2000.0,1600.0
ORD0005739,2024-06-28,20240628,CUS02917,1,EMP0024,Debit Card,Completed,2174.0,1140.0
ORD0007574,2024-06-28,20240628,CUS02363,3,EMP0065,Credit Card,Completed,682.0,370.0
ORD0011158,2024-06-28,20240628,CUS00484,6,,Vodafone Cash,Completed,1008.0,600.0
ORD0002479,2024-06-28,20240628,CUS00799,10,EMP0154,Cash,Completed,738.0,400.0
ORD0007226,2024-06-28,20240628,CUS02212,5,EMP0106,Vodafone Cash,Completed,360.0,170.0
ORD0005361,2024-06-28,20240628,CUS02824,11,EMP0170,Debit Card,Cancelled,770.0,380.0
ORD0010283,2024-06-28,20240628,CUS00393,6,EMP0124,  Credit Card  ,Returned,720.0,600.0
ORD0004008,2024-06-28,20240628,CUS01820,1,,Fawry,Returned,285.0,140.0
ORD0010996,2024-06-28,20240628,CUS01463,4,EMP0084,Debit Card,Completed,379.0,190.0
ORD0006782,2024-06-28,20240628,CUS00620,4,EMP0082,  InstaPay  ,Completed,850.0,420.0
ORD0001463,2024-06-28,20240628,CUS02167,15,EMP0205,Vodafone Cash,Completed,10900.0,8700.0
ORD0000815,2024-06-29,20240629,CUS00516,2,EMP0031,Vodafone Cash,Completed,15416.0,13200.0
ORD0005258,2024-06-29,20240629,CUS02708,15,EMP0205,InstaPay,Returned,117.0,60.0
ORD0006474,2024-06-29,20240629,CUS02521,2,EMP0051,Cash,Completed,1200.0,600.0
ORD0007591,2024-06-29,20240629,CUS01706,10,EMP0155,Debit Card,Completed,12989.0,11780.0
ORD0000528,2024-06-29,20240629,CUS02881,10,EMP0162,InstaPay,Completed,153.0,80.0
ORD0006004,2024-06-30,20240630,CUS00182,4,EMP0085,Credit Card,Completed,374.0,220.0
ORD0000759,2024-06-30,20240630,CUS02753,4,EMP0085,Cash,Completed,969.0,500.0
ORD0010533,2024-06-30,20240630,CUS00389,4,EMP0084,Credit Card,Returned,11132.5,10810.0
ORD0003266,2024-06-30,20240630,CUS01849,5,EMP0112,Vodafone Cash,Cancelled,270.0,130.0
ORD0010070,2024-06-30,20240630,CUS02107,8,EMP0143,Debit Card,Completed,1192.5,580.0
ORD0004136,2024-06-30,20240630,CUS00720,9,EMP0145,Credit Card,Completed,309.0,180.0
ORD0008016,2024-06-30,20240630,CUS00441,13,EMP0188,InstaPay,Completed,474.0,270.0
ORD0001146,2024-06-30,20240630,CUS00555,7,EMP0135,InstaPay,Completed,480.0,230.0
ORD0004739,2024-06-30,20240630,CUS02467,7,EMP0130,InstaPay,Completed,382.5,240.0
ORD0004732,2024-06-30,20240630,CUS02400,2,EMP0042,Debit Card,Returned,3216.0,2260.0
ORD0007656,2024-06-30,20240630,CUS01159,14,EMP0200,Credit Card,Completed,4122.5,3250.0
ORD0000779,2024-06-30,20240630,CUS02776,7,EMP0131,Cash,Completed,648.0,360.0
ORD0009203,2024-07-01,20240701,CUS00009,1,EMP0005,Fawry,Completed,3348.0,2460.0
ORD0010788,2024-07-01,20240701,CUS01435,1,EMP0008,  Credit Card  ,Completed,937.5,540.0
ORD0011518,2024-07-01,20240701,CUS02719,4,EMP0087,  Vodafone Cash  ,Completed,288.0,150.0
ORD0009491,2024-07-01,20240701,CUS02503,11,EMP0173,Cash,Completed,195.5,110.0
ORD0011827,2024-07-01,20240701,CUS00289,5,EMP0102,  Cash  ,Completed,519.0,300.0
ORD0007594,2024-07-01,20240701,CUS00009,2,EMP0040,InstaPay,Completed,1057.5,570.0
ORD0002866,2024-07-01,20240701,CUS02100,4,EMP0089,Fawry,Completed,288.0,140.0
ORD0010984,2024-07-01,20240701,CUS01825,3,EMP0070,Debit Card,Completed,1380.0,690.0
ORD0008177,2024-07-01,20240701,CUS02372,6,EMP0116,Debit Card,Completed,2580.0,1810.0
ORD0004994,2024-07-01,20240701,CUS01077,3,,Credit Card,Completed,364.0,200.0
ORD0009961,2024-07-01,20240701,CUS00353,1,EMP0027,Vodafone Cash,Completed,6022.0,4760.0
ORD0010941,2024-07-01,20240701,CUS00310,2,EMP0032,Credit Card,Completed,7424.0,5590.0
ORD0006561,2024-07-01,20240701,CUS01714,11,EMP0173,Credit Card,Returned,32885.0,26020.0
ORD0007975,2024-07-01,20240701,CUS00232,9,EMP0145,Vodafone Cash,Completed,906.0,540.0
ORD0007545,2024-07-01,20240701,CUS00242,13,EMP0191,Fawry,Completed,2963.5,1550.0
ORD0004935,2024-07-02,20240702,CUS01283,2,EMP0034,Cash,Completed,2347.0,1980.0
ORD0002572,2024-07-02,20240702,CUS00388,1,EMP0028,Credit Card,Completed,630.0,300.0
ORD0009269,2024-07-02,20240702,CUS00116,6,EMP0120,InstaPay,Completed,323.0,160.0
ORD0002787,2024-07-02,20240702,CUS00118,3,EMP0062,Credit Card,Returned,1367.5,700.0
ORD0005492,2024-07-02,20240702,CUS00351,1,EMP0016,Fawry,Completed,675.0,360.0
ORD0010093,2024-07-02,20240702,CUS00592,2,EMP0029,  Credit Card  ,Returned,9044.5,7010.0
ORD0011197,2024-07-02,20240702,CUS01026,2,EMP0040,Credit Card,Returned,11626.0,10140.0
ORD0002485,2024-07-02,20240702,CUS00501,8,EMP0139,Fawry,Completed,3572.0,3020.0
ORD0001694,2024-07-02,20240702,CUS00364,5,EMP0100,Fawry,Completed,640.0,320.0
ORD0011660,2024-07-02,20240702,CUS00873,15,EMP0210,Debit Card,Cancelled,14937.0,12710.0
ORD0004380,2024-07-02,20240702,CUS00781,1,EMP0005,Credit Card,Completed,243.0,130.0
ORD0009694,2024-07-02,20240702,CUS00729,11,EMP0164,Cash,Completed,756.0,400.0
ORD0008425,2024-07-02,20240702,CUS02351,11,EMP0170,InstaPay,Completed,225.0,140.0
ORD0011906,2024-07-02,20240702,CUS00178,11,EMP0167,Cash,Completed,3260.0,2520.0
ORD0009724,2024-07-03,20240703,CUS01153,13,EMP0185,Cash,Completed,1244.0,690.0
ORD0009390,2024-07-03,20240703,CUS02805,2,EMP0030,  InstaPay  ,Returned,2413.0,1870.0
ORD0006279,2024-07-03,20240703,CUS00455,1,EMP0020,Credit Card,Returned,231.0,140.0
ORD0003738,2024-07-03,20240703,CUS01178,1,EMP0026,Vodafone Cash,Returned,252.0,140.0
ORD0004141,2024-07-03,20240703,CUS00671,14,EMP0198,Debit Card,Returned,587.0,290.0
ORD0008451,2024-07-03,20240703,CUS01471,2,EMP0051,InstaPay,Completed,432.0,230.0
ORD0007131,2024-07-03,20240703,CUS01020,15,EMP0205,InstaPay,Completed,76.0,40.0
