detail_id,order_id,product_id,quantity,unit_price,discount_pct,selling_price,unit_cost,line_total_revenue,line_total_cost
DTL0010957,ORD0005302,CLT0253,1,190,10,171.0,90,171.0,90
DTL0010958,ORD0005302,CLT0033,3,230,15,195.5,110,586.5,330
DTL0010959,ORD0005302,CLT0161,3,770,20,616.0,380,1848.0,1140
DTL0010960,ORD0005303,CLT0067,1,310,10,279.0,150,279.0,150
DTL0010961,ORD0005303,CLT0240,2,360,25,270.0,170,540.0,340
DTL0010962,ORD0005303,CLT0231,3,340,0,340.0,160,1020.0,480
DTL0010963,ORD0005303,CLT0068,1,300,0,300.0,150,300.0,150
DTL0010964,ORD0005303,CLT0075,4,280,25,210.0,140,840.0,560
DTL0010965,ORD0005304,CLT0108,1,150,25,112.5,70,112.5,70
DTL0010966,ORD0005304,CLT0016,1,90,0,90.0,40,90.0,40
DTL0010967,ORD0005304,CLT0157,4,830,20,664.0,410,2656.0,1640
DTL0010968,ORD0005305,CLT0020,3,140,0,140.0,70,420.0,210
DTL0010969,ORD0005306,CLT0287,1,430,0,430.0,210,430.0,210
DTL0010970,ORD0005307,CLT0088,1,290,10,261.0,140,261.0,140
DTL0010971,ORD0005308,ELC0333,2,1000,0,1000.0,800,2000.0,1600
DTL0010972,ORD0005309,CLT0183,4,610,20,488.0,300,1952.0,1200
DTL0010973,ORD0005309,CLT0199,1,270,30,189.0,130,189.0,130
DTL0010974,ORD0005309,CLT0223,1,100,5,95.0,40,95.0,40
DTL0010975,ORD0005309,ELC0331,1,2000,15,1700.0,1600,1700.0,1600
DTL0010976,ORD0005310,CLT0213,1,540,0,540.0,270,540.0,270
DTL0010977,ORD0005311,CLT0050,4,160,0,160.0,70,640.0,280
DTL0010978,ORD0005312,CLT0205,2,240,0,240.0,110,480.0,220
DTL0010979,ORD0005312,CLT0043,2,230,0,230.0,110,460.0,220
DTL0010980,ORD0005312,ELC0319,3,12200,20,9760.0,9800,29280.0,29400
DTL0010981,ORD0005313,CLT0280,1,150,0,150.0,70,150.0,70
DTL0010982,ORD0005313,CLT0012,2,90,15,76.5,40,153.0,80
DTL0010983,ORD0005313,CLT0116,2,190,10,171.0,90,342.0,180
DTL0010984,ORD0005314,CLT0240,1,360,5,342.0,170,342.0,170
DTL0010985,ORD0005314,CLT0179,1,580,0,580.0,290,580.0,290
DTL0010986,ORD0005314,CLT0278,3,160,10,144.0,70,432.0,210
DTL0010987,ORD0005314,CLT0271,2,140,0,140.0,70,280.0,140
DTL0010988,ORD0005315,CLT0301,1,140,5,133.0,60,133.0,60
DTL0010989,ORD0005315,CLT0156,1,850,5,807.5,420,807.5,420
DTL0010990,ORD0005315,CLT0188,4,610,0,610.0,300,2440.0,1200
DTL0010991,ORD0005315,CLT0192,2,710,10,639.0,350,1278.0,700
DTL0010992,ORD0005316,CLT0236,4,350,0,350.0,170,1400.0,680
DTL0010993,ORD0005317,CLT0301,1,140,5,133.0,60,133.0,60
DTL0010994,ORD0005318,CLT0299,1,130,10,117.0,60,117.0,60
DTL0010995,ORD0005319,ELC0324,1,6100,10,5490.0,4900,5490.0,4900
DTL0010996,ORD0005320,ELC0344,2,13200,0,13200.0,10500,26400.0,21000
DTL0010997,ORD0005320,ELC0343,1,18500,10,16650.0,14800,16650.0,14800
DTL0010998,ORD0005320,CLT0298,1,130,10,117.0,60,117.0,60
DTL0010999,ORD0005321,CLT0178,1,610,20,488.0,300,488.0,300
DTL0011000,ORD0005322,CLT0148,1,520,15,442.0,250,442.0,250
DTL0011001,ORD0005322,CLT0160,2,800,5,760.0,390,1520.0,780
DTL0011002,ORD0005322,CLT0265,1,260,0,260.0,130,260.0,130
DTL0011003,ORD0005323,CLT0103,4,140,10,126.0,70,504.0,280
DTL0011004,ORD0005324,CLT0267,1,240,10,216.0,120,216.0,120
DTL0011005,ORD0005324,CLT0036,1,220,5,209.0,100,209.0,100
DTL0011006,ORD0005324,CLT0195,1,700,10,630.0,350,630.0,350
DTL0011007,ORD0005325,CLT0221,2,100,5,95.0,40,190.0,80
DTL0011008,ORD0005326,CLT0038,1,210,0,210.0,100,210.0,100
DTL0011009,ORD0005327,CLT0271,3,140,5,133.0,70,399.0,210
DTL0011010,ORD0005327,CLT0277,2,150,10,135.0,70,270.0,140
DTL0011011,ORD0005328,CLT0130,1,360,10,324.0,170,324.0,170
DTL0011012,ORD0005328,CLT0100,2,150,10,135.0,70,270.0,140
DTL0011013,ORD0005329,CLT0182,1,570,25,427.5,280,427.5,280
DTL0011014,ORD0005329,CLT0045,3,240,10,216.0,110,648.0,330
DTL0011015,ORD0005330,CLT0184,1,620,0,620.0,300,620.0,300
DTL0011016,ORD0005330,CLT0042,1,220,0,220.0,100,220.0,100
DTL0011017,ORD0005331,CLT0239,2,340,0,340.0,160,680.0,320
DTL0011018,ORD0005332,CLT0113,1,200,0,200.0,100,200.0,100
DTL0011019,ORD0005332,CLT0290,1,420,0,420.0,210,420.0,210
DTL0011020,ORD0005332,CLT0242,1,370,20,296.0,180,296.0,180
DTL0011021,ORD0005333,CLT0052,1,170,10,153.0,80,153.0,80
DTL0011022,ORD0005333,CLT0124,3,190,0,190.0,90,570.0,270
DTL0011023,ORD0005334,CLT0180,1,600,15,510.0,290,510.0,290
DTL0011024,ORD0005335,CLT0261,1,260,15,221.0,120,221.0,120
DTL0011025,ORD0005335,CLT0291,1,460,5,437.0,220,437.0,220
DTL0011026,ORD0005336,ELC0328,1,2000,0,2000.0,1600,2000.0,1600
DTL0011027,ORD0005336,CLT0093,1,290,10,261.0,140,261.0,140
DTL0011028,ORD0005337,CLT0219,1,590,0,590.0,290,590.0,290
DTL0011029,ORD0005337,CLT0171,1,470,10,423.0,230,423.0,230
DTL0011030,ORD0005337,CLT0229,4,330,5,313.5,160,1254.0,640
DTL0011031,ORD0005338,CLT0307,1,130,0,130.0,60,130.0,60
DTL0011032,ORD0005339,CLT0012,1,90,5,85.5,40,85.5,40
DTL0011033,ORD0005340,CLT0251,1,190,0,190.0,90,190.0,90
DTL0011034,ORD0005341,CLT0153,2,800,15,680.0,390,1360.0,780
DTL0011035,ORD0005341,ELC0309,2,8900,10,8010.0,7100,16020.0,14200
DTL0011036,ORD0005342,CLT0255,2,200,5,190.0,100,380.0,200
DTL0011037,ORD0005343,ELC0339,2,800,10,720.0,700,1440.0,1400
DTL0011038,ORD0005344,CLT0017,1,150,15,127.5,70,127.5,70
DTL0011039,ORD0005345,CLT0181,1,600,20,480.0,300,480.0,300
DTL0011040,ORD0005345,CLT0128,1,360,10,324.0,180,324.0,180
DTL0011041,ORD0005345,CLT0236,3,350,10,315.0,170,945.0,510
DTL0011042,ORD0005345,CLT0306,3,130,5,123.5,60,370.5,180
DTL0011043,ORD0005345,CLT0248,1,210,15,178.5,100,178.5,100
DTL0011044,ORD0005346,CLT0070,1,280,15,238.0,140,238.0,140
DTL0011045,ORD0005346,CLT0231,1,340,15,289.0,160,289.0,160
DTL0011046,ORD0005347,CLT0251,4,190,15,161.5,90,646.0,360
DTL0011047,ORD0005348,CLT0205,1,240,0,240.0,110,240.0,110
DTL0011048,ORD0005349,CLT0182,2,570,0,570.0,280,1140.0,560
DTL0011049,ORD0005349,CLT0132,1,370,0,370.0,180,370.0,180
DTL0011050,ORD0005350,CLT0140,1,360,10,324.0,170,324.0,170
DTL0011051,ORD0005350,ELC0327,1,5000,25,3750.0,4000,3750.0,4000
DTL0011052,ORD0005350,CLT0121,2,210,30,147.0,100,294.0,200
DTL0011053,ORD0005350,ELC0314,2,5600,10,5040.0,4500,10080.0,9000
DTL0011054,ORD0005351,CLT0202,1,240,5,228.0,120,228.0,120
DTL0011055,ORD0005352,CLT0021,1,140,0,140.0,70,140.0,70
DTL0011056,ORD0005352,CLT0011,1,80,0,80.0,40,80.0,40
DTL0011057,ORD0005352,ELC0317,1,15900,0,15900.0,12700,15900.0,12700
DTL0011058,ORD0005353,CLT0031,2,160,5,152.0,70,304.0,140
DTL0011059,ORD0005353,ELC0334,1,12800,10,11520.0,10300,11520.0,10300
DTL0011060,ORD0005354,CLT0282,1,430,0,430.0,210,430.0,210
DTL0011061,ORD0005354,CLT0084,2,300,0,300.0,140,600.0,280
DTL0011062,ORD0005355,CLT0132,2,370,20,296.0,180,592.0,360
DTL0011063,ORD0005355,CLT0249,1,210,0,210.0,100,210.0,100
DTL0011064,ORD0005356,CLT0082,2,270,0,270.0,130,540.0,260
DTL0011065,ORD0005356,CLT0001,3,90,5,85.5,40,256.5,120
DTL0011066,ORD0005357,CLT0157,3,830,5,788.5,410,2365.5,1230
DTL0011067,ORD0005357,CLT0051,1,170,0,170.0,80,170.0,80
DTL0011068,ORD0005357,CLT0208,1,240,5,228.0,110,228.0,110
DTL0011069,ORD0005358,CLT0137,1,330,0,330.0,160,330.0,160
DTL0011070,ORD0005358,CLT0288,1,470,0,470.0,230,470.0,230
DTL0011071,ORD0005359,CLT0166,2,460,5,437.0,230,874.0,460
DTL0011072,ORD0005359,CLT0258,3,240,0,240.0,120,720.0,360
DTL0011073,ORD0005360,ELC0310,2,6500,0,6500.0,5200,13000.0,10400
DTL0011074,ORD0005360,CLT0020,3,140,0,140.0,70,420.0,210
DTL0011075,ORD0005360,CLT0163,2,770,15,654.5,380,1309.0,760
DTL0011076,ORD0005361,CLT0119,1,210,0,210.0,100,210.0,100
DTL0011077,ORD0005361,CLT0212,1,560,0,560.0,280,560.0,280
DTL0011078,ORD0005362,CLT0156,1,850,0,850.0,420,850.0,420
DTL0011079,ORD0005362,CLT0236,1,350,10,315.0,170,315.0,170
DTL0011080,ORD0005362,ELC0317,1,15900,0,15900.0,12700,15900.0,12700
DTL0011081,ORD0005362,CLT0281,3,470,0,470.0,230,1410.0,690
DTL0011082,ORD0005363,ELC0319,1,12200,20,9760.0,9800,9760.0,9800
DTL0011083,ORD0005364,CLT0184,1,620,5,589.0,300,589.0,300
DTL0011084,ORD0005365,CLT0009,1,90,10,81.0,40,81.0,40
DTL0011085,ORD0005366,CLT0096,3,260,5,247.0,130,741.0,390
DTL0011086,ORD0005366,CLT0056,1,160,30,112.0,80,112.0,80
DTL0011087,ORD0005367,CLT0217,2,580,5,551.0,290,1102.0,580
DTL0011088,ORD0005368,CLT0117,1,200,0,200.0,100,200.0,100
DTL0011089,ORD0005368,ELC0331,1,2000,0,2000.0,1600,2000.0,1600
DTL0011090,ORD0005369,CLT0267,2,240,5,228.0,120,456.0,240
DTL0011091,ORD0005370,CLT0163,1,770,0,770.0,380,770.0,380
DTL0011092,ORD0005370,CLT0286,1,440,0,440.0,220,440.0,220
DTL0011093,ORD0005370,CLT0211,3,550,0,550.0,270,1650.0,810
DTL0011094,ORD0005370,CLT0283,1,440,0,440.0,220,440.0,220
DTL0011095,ORD0005370,CLT0196,1,730,5,693.5,360,693.5,360
DTL0011096,ORD0005371,CLT0145,4,500,5,475.0,250,1900.0,1000
DTL0011097,ORD0005371,ELC0334,1,12800,10,11520.0,10300,11520.0,10300
DTL0011098,ORD0005371,CLT0099,1,150,20,120.0,70,120.0,70
DTL0011099,ORD0005372,CLT0154,1,830,0,830.0,410,830.0,410
DTL0011100,ORD0005373,ELC0310,2,6500,15,5525.0,5200,11050.0,10400
DTL0011101,ORD0005374,ELC0341,4,5900,30,4130.0,4700,16520.0,18800
DTL0011102,ORD0005374,ELC0338,1,300,0,300.0,200,300.0,200
DTL0011103,ORD0005374,CLT0060,2,160,0,160.0,80,320.0,160
DTL0011104,ORD0005375,CLT0193,3,720,30,504.0,350,1512.0,1050
DTL0011105,ORD0005375,CLT0269,1,140,10,126.0,70,126.0,70
DTL0011106,ORD0005375,CLT0299,1,130,15,110.5,60,110.5,60
DTL0011107,ORD0005375,CLT0171,2,470,30,329.0,230,658.0,460
DTL0011108,ORD0005376,CLT0078,1,300,0,300.0,150,300.0,150
DTL0011109,ORD0005377,CLT0206,2,250,15,212.5,120,425.0,240
DTL0011110,ORD0005378,CLT0022,2,150,10,135.0,70,270.0,140
DTL0011111,ORD0005378,CLT0304,3,140,10,126.0,60,378.0,180
DTL0011112,ORD0005379,CLT0185,1,610,15,518.5,300,518.5,300
DTL0011113,ORD0005379,CLT0099,2,150,15,127.5,70,255.0,140
DTL0011114,ORD0005379,CLT0204,1,260,5,247.0,120,247.0,120
DTL0011115,ORD0005379,CLT0239,3,340,25,255.0,160,765.0,480
DTL0011116,ORD0005380,CLT0236,1,350,20,280.0,170,280.0,170
DTL0011117,ORD0005380,CLT0274,2,160,20,128.0,70,256.0,140
DTL0011118,ORD0005380,CLT0088,1,290,0,290.0,140,290.0,140
DTL0011119,ORD0005380,CLT0175,3,480,0,480.0,230,1440.0,690
DTL0011120,ORD0005380,CLT0046,2,230,15,195.5,110,391.0,220
DTL0011121,ORD0005381,CLT0041,2,210,20,168.0,100,336.0,200
DTL0011122,ORD0005381,CLT0103,2,140,10,126.0,70,252.0,140
DTL0011123,ORD0005381,CLT0082,1,270,0,270.0,130,270.0,130
DTL0011124,ORD0005381,CLT0148,3,520,0,520.0,250,1560.0,750
DTL0011125,ORD0005382,CLT0038,2,210,25,157.5,100,315.0,200
DTL0011126,ORD0005382,ELC0324,4,6100,25,4575.0,4900,18300.0,19600
DTL0011127,ORD0005383,CLT0181,1,600,10,540.0,300,540.0,300
DTL0011128,ORD0005383,CLT0193,3,720,10,648.0,350,1944.0,1050
DTL0011129,ORD0005383,CLT0049,1,180,0,180.0,80,180.0,80
DTL0011130,ORD0005383,CLT0261,3,260,0,260.0,120,780.0,360
DTL0011131,ORD0005383,CLT0221,2,100,20,80.0,40,160.0,80
DTL0011132,ORD0005384,CLT0046,2,230,5,218.5,110,437.0,220
DTL0011133,ORD0005384,ELC0313,1,5000,0,5000.0,4000,5000.0,4000
DTL0011134,ORD0005384,CLT0142,2,490,0,490.0,240,980.0,480
DTL0011135,ORD0005384,CLT0193,1,720,0,720.0,350,720.0,350
DTL0011136,ORD0005384,CLT0247,1,200,0,200.0,90,200.0,90
DTL0011137,ORD0005385,ELC0328,3,2000,0,2000.0,1600,6000.0,4800
DTL0011138,ORD0005386,CLT0104,1,160,15,136.0,70,136.0,70
DTL0011139,ORD0005386,CLT0166,3,460,0,460.0,230,1380.0,690
DTL0011140,ORD0005386,CLT0068,2,300,10,270.0,150,540.0,300
DTL0011141,ORD0005386,CLT0284,2,480,10,432.0,230,864.0,460
DTL0011142,ORD0005386,CLT0143,1,500,10,450.0,240,450.0,240
DTL0011143,ORD0005387,CLT0004,1,90,10,81.0,40,81.0,40
DTL0011144,ORD0005387,CLT0107,1,150,15,127.5,70,127.5,70
DTL0011145,ORD0005387,CLT0266,1,270,0,270.0,130,270.0,130
DTL0011146,ORD0005387,CLT0214,1,530,0,530.0,260,530.0,260
DTL0011147,ORD0005388,CLT0121,3,210,10,189.0,100,567.0,300
DTL0011148,ORD0005388,ELC0318,1,10100,25,7575.0,8100,7575.0,8100
DTL0011149,ORD0005388,CLT0047,1,220,0,220.0,110,220.0,110
DTL0011150,ORD0005388,CLT0141,4,490,5,465.5,240,1862.0,960
DTL0011151,ORD0005388,CLT0198,2,240,15,204.0,110,408.0,220
DTL0011152,ORD0005389,CLT0003,1,90,0,90.0,40,90.0,40
DTL0011153,ORD0005389,CLT0231,1,340,25,255.0,160,255.0,160
DTL0011154,ORD0005389,CLT0226,1,140,0,140.0,70,140.0,70
DTL0011155,ORD0005390,CLT0245,1,190,15,161.5,90,161.5,90
DTL0011156,ORD0005390,CLT0179,1,580,0,580.0,290,580.0,290
DTL0011157,ORD0005390,CLT0092,2,280,5,266.0,130,532.0,260
DTL0011158,ORD0005391,CLT0057,3,160,0,160.0,80,480.0,240
DTL0011159,ORD0005391,CLT0084,1,300,20,240.0,140,240.0,140
DTL0011160,ORD0005392,CLT0083,1,290,10,261.0,140,261.0,140
DTL0011161,ORD0005392,CLT0188,3,610,0,610.0,300,1830.0,900
DTL0011162,ORD0005393,CLT0182,1,570,20,456.0,280,456.0,280
DTL0011163,ORD0005394,CLT0271,3,140,5,133.0,70,399.0,210
DTL0011164,ORD0005395,CLT0185,2,610,10,549.0,300,1098.0,600
DTL0011165,ORD0005395,CLT0162,4,760,10,684.0,370,2736.0,1480
DTL0011166,ORD0005396,CLT0100,3,150,5,142.5,70,427.5,210
DTL0011167,ORD0005396,CLT0234,1,340,20,272.0,170,272.0,170
DTL0011168,ORD0005396,CLT0221,3,100,0,100.0,40,300.0,120
DTL0011169,ORD0005396,CLT0052,1,170,5,161.5,80,161.5,80
DTL0011170,ORD0005397,ELC0335,1,1500,10,1350.0,1200,1350.0,1200
DTL0011171,ORD0005397,CLT0059,4,170,5,161.5,80,646.0,320
DTL0011172,ORD0005397,CLT0129,1,350,5,332.5,170,332.5,170
DTL0011173,ORD0005397,CLT0064,1,180,5,171.0,80,171.0,80
DTL0011174,ORD0005397,ELC0314,1,5600,5,5320.0,4500,5320.0,4500
DTL0011175,ORD0005398,CLT0067,1,310,5,294.5,150,294.5,150
DTL0011176,ORD0005398,CLT0267,1,240,15,204.0,120,204.0,120
DTL0011177,ORD0005398,CLT0090,1,260,10,234.0,130,234.0,130
DTL0011178,ORD0005398,CLT0184,2,620,5,589.0,300,1178.0,600
DTL0011179,ORD0005399,CLT0006,1,80,25,60.0,40,60.0,40
DTL0011180,ORD0005399,CLT0224,1,100,0,100.0,40,100.0,40
DTL0011181,ORD0005400,CLT0177,4,630,0,630.0,310,2520.0,1240
DTL0011182,ORD0005401,ELC0319,2,12200,0,12200.0,9800,24400.0,19600
DTL0011183,ORD0005402,CLT0259,1,260,0,260.0,130,260.0,130
DTL0011184,ORD0005403,CLT0021,1,140,15,119.0,70,119.0,70
DTL0011185,ORD0005404,CLT0272,2,160,0,160.0,70,320.0,140
DTL0011186,ORD0005405,CLT0015,4,90,5,85.5,40,342.0,160
DTL0011187,ORD0005406,CLT0260,1,270,0,270.0,130,270.0,130
DTL0011188,ORD0005407,ELC0341,1,5900,0,5900.0,4700,5900.0,4700
DTL0011189,ORD0005407,CLT0272,1,160,15,136.0,70,136.0,70
DTL0011190,ORD0005408,CLT0245,1,190,20,152.0,90,152.0,90
DTL0011191,ORD0005408,CLT0155,1,810,0,810.0,400,810.0,400
DTL0011192,ORD0005408,CLT0282,2,430,15,365.5,210,731.0,420
DTL0011193,ORD0005408,CLT0178,2,610,0,610.0,300,1220.0,600
DTL0011194,ORD0005409,CLT0097,1,150,5,142.5,70,142.5,70
DTL0011195,ORD0005409,CLT0041,3,210,0,210.0,100,630.0,300
DTL0011196,ORD0005410,CLT0158,1,780,25,585.0,380,585.0,380
DTL0011197,ORD0005410,CLT0084,1,300,0,300.0,140,300.0,140
DTL0011198,ORD0005411,CLT0007,1,90,20,72.0,40,72.0,40
DTL0011199,ORD0005411,CLT0129,2,350,0,350.0,170,700.0,340
DTL0011200,ORD0005411,CLT0263,1,240,15,204.0,120,204.0,120
DTL0011201,ORD0005411,CLT0241,1,340,15,289.0,160,289.0,160
DTL0011202,ORD0005412,CLT0021,1,140,0,140.0,70,140.0,70
DTL0011203,ORD0005413,CLT0016,1,90,10,81.0,40,81.0,40
DTL0011204,ORD0005413,CLT0138,1,360,0,360.0,180,360.0,180
DTL0011205,ORD0005414,CLT0117,1,200,15,170.0,100,170.0,100
DTL0011206,ORD0005414,CLT0154,1,830,0,830.0,410,830.0,410
DTL0011207,ORD0005414,CLT0011,1,80,0,80.0,40,80.0,40
DTL0011208,ORD0005414,CLT0143,4,500,20,400.0,240,1600.0,960
DTL0011209,ORD0005415,CLT0168,4,460,0,460.0,220,1840.0,880
DTL0011210,ORD0005416,CLT0013,4,90,5,85.5,40,342.0,160
DTL0011211,ORD0005416,CLT0105,1,160,25,120.0,70,120.0,70
DTL0011212,ORD0005417,CLT0297,1,130,20,104.0,60,104.0,60
DTL0011213,ORD0005418,CLT0295,1,120,0,120.0,60,120.0,60
DTL0011214,ORD0005419,ELC0318,2,10100,10,9090.0,8100,18180.0,16200
DTL0011215,ORD0005420,CLT0210,3,510,20,408.0,250,1224.0,750
DTL0011216,ORD0005420,CLT0030,2,160,25,120.0,70,240.0,140
DTL0011217,ORD0005420,CLT0207,1,240,5,228.0,110,228.0,110
DTL0011218,ORD0005421,CLT0065,1,300,0,300.0,150,300.0,150
DTL0011219,ORD0005421,CLT0004,4,90,20,72.0,40,288.0,160
DTL0011220,ORD0005421,CLT0135,1,360,0,360.0,170,360.0,170
DTL0011221,ORD0005421,CLT0177,2,630,20,504.0,310,1008.0,620
DTL0011222,ORD0005422,CLT0017,1,150,0,150.0,70,150.0,70
DTL0011223,ORD0005423,CLT0264,3,240,0,240.0,120,720.0,360
DTL0011224,ORD0005423,CLT0140,1,360,0,360.0,170,360.0,170
DTL0011225,ORD0005423,CLT0228,2,300,0,300.0,140,600.0,280
DTL0011226,ORD0005424,CLT0114,3,190,25,142.5,90,427.5,270
DTL0011227,ORD0005425,CLT0232,1,330,15,280.5,160,280.5,160
DTL0011228,ORD0005426,CLT0202,1,240,10,216.0,120,216.0,120
DTL0011229,ORD0005426,CLT0162,1,760,0,760.0,370,760.0,370
DTL0011230,ORD0005427,CLT0197,1,240,10,216.0,120,216.0,120
DTL0011231,ORD0005428,CLT0034,1,230,10,207.0,110,207.0,110
DTL0011232,ORD0005428,CLT0072,1,320,20,256.0,150,256.0,150
DTL0011233,ORD0005428,CLT0052,1,170,25,127.5,80,127.5,80
DTL0011234,ORD0005429,CLT0172,3,430,5,408.5,210,1225.5,630
DTL0011235,ORD0005429,CLT0038,1,210,0,210.0,100,210.0,100
DTL0011236,ORD0005430,CLT0062,1,170,0,170.0,80,170.0,80
DTL0011237,ORD0005430,CLT0239,3,340,0,340.0,160,1020.0,480
DTL0011238,ORD0005430,CLT0268,2,250,0,250.0,120,500.0,240
DTL0011239,ORD0005431,CLT0228,2,300,0,300.0,140,600.0,280
DTL0011240,ORD0005432,CLT0288,2,470,0,470.0,230,940.0,460
DTL0011241,ORD0005432,CLT0169,1,450,10,405.0,220,405.0,220
DTL0011242,ORD0005433,CLT0109,4,140,10,126.0,70,504.0,280
DTL0011243,ORD0005433,CLT0065,3,300,10,270.0,150,810.0,450
DTL0011244,ORD0005434,CLT0046,1,230,20,184.0,110,184.0,110
DTL0011245,ORD0005435,CLT0130,2,360,20,288.0,170,576.0,340
DTL0011246,ORD0005436,CLT0097,1,150,10,135.0,70,135.0,70
DTL0011247,ORD0005436,CLT0106,3,160,0,160.0,70,480.0,210
DTL0011248,ORD0005437,CLT0016,1,90,15,76.5,40,76.5,40
DTL0011249,ORD0005437,CLT0226,2,140,5,133.0,70,266.0,140
DTL0011250,ORD0005437,CLT0110,2,160,10,144.0,70,288.0,140
DTL0011251,ORD0005437,CLT0019,2,140,0,140.0,70,280.0,140
DTL0011252,ORD0005438,CLT0090,1,260,20,208.0,130,208.0,130
DTL0011253,ORD0005439,CLT0028,1,150,5,142.5,70,142.5,70
DTL0011254,ORD0005440,CLT0246,1,190,15,161.5,90,161.5,90
DTL0011255,ORD0005440,CLT0185,2,610,20,488.0,300,976.0,600
DTL0011256,ORD0005441,CLT0306,1,130,25,97.5,60,97.5,60
DTL0011257,ORD0005441,CLT0286,2,440,5,418.0,220,836.0,440
DTL0011258,ORD0005441,CLT0001,1,90,0,90.0,40,90.0,40
DTL0011259,ORD0005442,CLT0302,2,140,10,126.0,60,252.0,120
DTL0011260,ORD0005442,CLT0304,3,140,5,133.0,60,399.0,180
DTL0011261,ORD0005442,CLT0229,3,330,0,330.0,160,990.0,480
DTL0011262,ORD0005442,CLT0008,1,90,10,81.0,40,81.0,40
DTL0011263,ORD0005443,CLT0097,2,150,25,112.5,70,225.0,140
DTL0011264,ORD0005444,CLT0155,1,810,10,729.0,400,729.0,400
DTL0011265,ORD0005445,CLT0060,1,160,15,136.0,80,136.0,80
DTL0011266,ORD0005445,CLT0270,1,150,10,135.0,70,135.0,70
DTL0011267,ORD0005446,CLT0124,1,190,10,171.0,90,171.0,90
DTL0011268,ORD0005447,CLT0117,3,200,20,160.0,100,480.0,300
DTL0011269,ORD0005447,CLT0286,2,440,10,396.0,220,792.0,440
DTL0011270,ORD0005448,CLT0235,1,360,10,324.0,180,324.0,180
DTL0011271,ORD0005448,CLT0241,4,340,10,306.0,160,1224.0,640
DTL0011272,ORD0005448,CLT0116,1,190,10,171.0,90,171.0,90
DTL0011273,ORD0005448,CLT0145,3,500,0,500.0,250,1500.0,750
DTL0011274,ORD0005449,CLT0233,1,370,10,333.0,180,333.0,180
DTL0011275,ORD0005450,CLT0143,1,500,20,400.0,240,400.0,240
DTL0011276,ORD0005451,CLT0087,3,270,5,256.5,130,769.5,390
DTL0011277,ORD0005451,CLT0281,3,470,15,399.5,230,1198.5,690
DTL0011278,ORD0005452,CLT0142,1,490,25,367.5,240,367.5,240
DTL0011279,ORD0005452,CLT0271,1,140,0,140.0,70,140.0,70
DTL0011280,ORD0005453,CLT0174,2,440,15,374.0,220,748.0,440
DTL0011281,ORD0005454,CLT0297,4,130,0,130.0,60,520.0,240
DTL0011282,ORD0005454,CLT0147,1,500,10,450.0,250,450.0,250
DTL0011283,ORD0005454,CLT0077,1,280,0,280.0,140,280.0,140
DTL0011284,ORD0005455,CLT0293,1,130,0,130.0,60,130.0,60
DTL0011285,ORD0005455,CLT0084,3,300,10,270.0,140,810.0,420
DTL0011286,ORD0005456,CLT0094,1,300,5,285.0,140,285.0,140
DTL0011287,ORD0005456,CLT0041,2,210,25,157.5,100,315.0,200
DTL0011288,ORD0005456,CLT0213,2,540,10,486.0,270,972.0,540
DTL0011289,ORD0005456,CLT0021,3,140,0,140.0,70,420.0,210
DTL0011290,ORD0005457,CLT0006,1,80,0,80.0,40,80.0,40
DTL0011291,ORD0005457,CLT0180,2,600,0,600.0,290,1200.0,580
DTL0011292,ORD0005458,CLT0163,1,770,10,693.0,380,693.0,380
DTL0011293,ORD0005459,CLT0006,1,80,5,76.0,40,76.0,40
DTL0011294,ORD0005460,CLT0241,3,340,10,306.0,160,918.0,480
DTL0011295,ORD0005460,CLT0121,3,210,10,189.0,100,567.0,300
DTL0011296,ORD0005461,CLT0086,2,280,10,252.0,140,504.0,280
DTL0011297,ORD0005461,CLT0243,4,360,0,360.0,170,1440.0,680
DTL0011298,ORD0005461,CLT0120,2,190,0,190.0,90,380.0,180
DTL0011299,ORD0005461,CLT0096,2,260,10,234.0,130,468.0,260
DTL0011300,ORD0005461,CLT0097,1,150,10,135.0,70,135.0,70
DTL0011301,ORD0005462,CLT0052,1,170,5,161.5,80,161.5,80
DTL0011302,ORD0005462,CLT0206,1,250,20,200.0,120,200.0,120
DTL0011303,ORD0005463,CLT0300,1,140,0,140.0,60,140.0,60
DTL0011304,ORD0005464,CLT0307,3,130,10,117.0,60,351.0,180
DTL0011305,ORD0005464,CLT0001,2,90,10,81.0,40,162.0,80
DTL0011306,ORD0005464,CLT0287,1,430,0,430.0,210,430.0,210
DTL0011307,ORD0005464,CLT0271,1,140,15,119.0,70,119.0,70
DTL0011308,ORD0005465,CLT0009,2,90,10,81.0,40,162.0,80
DTL0011309,ORD0005465,CLT0230,2,360,0,360.0,180,720.0,360
DTL0011310,ORD0005465,CLT0244,3,370,10,333.0,180,999.0,540
DTL0011311,ORD0005466,CLT0014,2,80,0,80.0,40,160.0,80
DTL0011312,ORD0005466,CLT0028,3,150,0,150.0,70,450.0,210
DTL0011313,ORD0005467,CLT0007,2,90,5,85.5,40,171.0,80
DTL0011314,ORD0005467,CLT0269,4,140,20,112.0,70,448.0,280
DTL0011315,ORD0005467,CLT0249,1,210,0,210.0,100,210.0,100
DTL0011316,ORD0005467,ELC0317,1,15900,15,13515.0,12700,13515.0,12700
DTL0011317,ORD0005467,ELC0336,2,1300,10,1170.0,1000,2340.0,2000
